Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TotalYearsInSameJob,IncomePerHour,AgeWhenJoined,YearsUntilPromotion,EmployeeEngagement,YearOfJoining,Rango_Edad,Clasificacion,Semaforo,Overtime_Marital,Overtime_squared,JobRole_BusinessTravel
31,No,Travel_Rarely,1079,Sales,10,2,Medical,1,1912,3,Female,86,3,2,Sales Executive,4,Divorced,6583,20115,2,Y,1,11,3,4,80,1,8,2,3,5,2,1,4,5,20.571875,26,1,3.4,2019,26-35,Desempeño Medio,Verde,Yes_Divorced,1,Sales Executive_Travel_Rarely
32,No,Travel_Frequently,1318,Sales,10,4,Marketing,1,1853,4,Male,79,3,2,Sales Executive,4,Single,4648,26075,8,Y,0,13,3,3,80,0,4,2,4,0,0,0,0,4,14.525,32,0,3.6,2024,26-35,Desempeño Medio,Verde,No_Single,0,Sales Executive_Travel_Frequently
56,No,Travel_Rarely,1443,Sales,11,5,Marketing,1,1935,4,Female,89,2,2,Sales Executive,1,Married,5380,20328,4,Y,0,16,3,3,80,1,6,3,3,0,0,0,0,6,16.8125,56,0,2.6,2024,56-65,Desempeño Bajo,Naranja,No_Married,0,Sales Executive_Travel_Rarely
19,Yes,Travel_Rarely,528,Sales,22,1,Marketing,1,167,4,Male,50,3,1,Sales Representative,3,Single,1675,26820,1,Y,1,19,3,4,80,0,0,2,2,0,0,0,0,0,5.234375,19,0,3.2,2024,18-25,Desempeño Medio,Rojo,Yes_Single,1,Sales Representative_Travel_Rarely
51,Yes,Travel_Frequently,1150,Research & Development,8,4,Life Sciences,1,179,1,Male,53,1,3,Manufacturing Director,4,Single,10650,25150,2,Y,0,15,3,4,80,0,18,2,3,4,2,0,3,16,33.28125,47,0,2.6,2020,46-55,Desempeño Medio,Rojo,No_Single,0,Manufacturing Director_Travel_Frequently
53,No,Travel_Rarely,1219,Sales,2,4,Life Sciences,1,23,1,Female,78,2,4,Manager,4,Married,15427,22021,2,Y,0,16,3,3,80,0,31,3,3,25,8,3,7,14,48.209375,28,3,2.6,1999,46-55,Desempeño Medio,Verde,No_Married,0,Manager_Travel_Rarely
36,No,Travel_Rarely,1351,Research & Development,26,4,Life Sciences,1,1682,1,Male,80,3,2,Healthcare Representative,3,Married,5347,7419,6,Y,0,14,3,2,80,2,10,2,2,3,2,0,2,9,16.709375,33,0,2.2,2021,36-45,Desempeño Medio,Verde,No_Married,0,Healthcare Representative_Travel_Rarely
22,No,Travel_Rarely,594,Research & Development,2,1,Technical Degree,1,169,3,Male,100,3,1,Laboratory Technician,4,Married,2523,19299,0,Y,0,14,3,3,80,1,3,2,3,2,1,2,1,2,7.884375,20,2,3.2,2022,18-25,Desempeño Medio,Verde,No_Married,0,Laboratory Technician_Travel_Rarely
29,No,Travel_Frequently,806,Research & Development,1,4,Life Sciences,1,710,2,Male,76,1,1,Research Scientist,4,Divorced,2720,18959,1,Y,0,18,3,4,80,1,10,5,3,10,7,2,8,7,8.5,19,2,2.8,2014,26-35,Desempeño Medio,Verde,No_Divorced,0,Research Scientist_Travel_Frequently
37,No,Travel_Rarely,1192,Research & Development,5,2,Medical,1,460,4,Male,61,3,2,Manufacturing Director,4,Divorced,6347,23177,7,Y,0,16,3,3,80,2,8,2,2,6,2,0,4,4,19.834375,31,0,3.2,2018,36-45,Desempeño Medio,Verde,No_Divorced,0,Manufacturing Director_Travel_Rarely
24,No,Non-Travel,830,Sales,13,2,Life Sciences,1,1495,4,Female,78,3,1,Sales Representative,2,Married,2033,7103,1,Y,0,13,3,3,80,1,1,2,3,1,0,0,0,0,6.353125,23,0,3.0,2023,18-25,Desempeño Bajo,Naranja,No_Married,0,Sales Representative_Non-Travel
29,Yes,Travel_Rarely,408,Sales,23,1,Life Sciences,1,1165,4,Female,45,2,3,Sales Executive,1,Married,7336,11162,1,Y,0,13,3,1,80,1,11,3,1,11,8,3,10,8,22.925,18,3,1.8,2013,26-35,Desempeño Bajo,Rojo,No_Married,0,Sales Executive_Travel_Rarely
49,No,Travel_Rarely,1245,Research & Development,18,4,Life Sciences,1,638,4,Male,58,2,5,Research Director,3,Divorced,19502,2125,1,Y,1,17,3,3,80,1,31,5,3,31,9,0,9,9,60.94375,18,0,3.0,1993,46-55,Desempeño Medio,Verde,Yes_Divorced,1,Research Director_Travel_Rarely
54,No,Travel_Rarely,376,Research & Development,19,4,Medical,1,799,4,Female,95,3,2,Manufacturing Director,1,Divorced,5485,22670,9,Y,1,11,3,2,80,2,9,4,3,5,3,1,4,7,17.140625,49,1,2.6,2019,46-55,Desempeño Bajo,Naranja,Yes_Divorced,1,Manufacturing Director_Travel_Rarely
37,No,Travel_Rarely,1115,Research & Development,1,4,Life Sciences,1,77,1,Male,51,2,2,Manufacturing Director,3,Divorced,5993,2689,1,Y,0,18,3,3,80,1,7,2,4,7,5,0,7,5,18.728125,30,0,2.6,2017,36-45,Desempeño Medio,Verde,No_Divorced,0,Manufacturing Director_Travel_Rarely
55,No,Travel_Rarely,189,Human Resources,26,4,Human Resources,1,1973,3,Male,71,4,5,Manager,2,Married,19636,25811,4,Y,1,18,3,1,80,1,35,0,3,10,9,1,4,34,61.3625,45,1,2.6,2014,56-65,Desempeño Bajo,Naranja,Yes_Married,1,Manager_Travel_Rarely
49,No,Non-Travel,1002,Research & Development,18,4,Life Sciences,1,275,4,Male,92,3,2,Manufacturing Director,4,Divorced,6804,23793,1,Y,1,15,3,1,80,2,7,0,3,7,7,1,7,7,21.2625,42,1,3.0,2017,46-55,Desempeño Medio,Verde,Yes_Divorced,1,Manufacturing Director_Non-Travel
43,No,Travel_Rarely,1291,Research & Development,15,2,Life Sciences,1,1666,3,Male,65,2,4,Research Director,3,Married,17603,3525,1,Y,0,24,4,1,80,1,14,3,3,14,10,6,11,10,55.009375,29,6,2.4,2010,36-45,Desempeño Medio,Verde,No_Married,0,Research Director_Travel_Rarely
38,No,Travel_Frequently,653,Research & Development,29,5,Life Sciences,1,79,4,Female,50,3,2,Laboratory Technician,4,Single,2406,5456,1,Y,0,11,3,4,80,0,10,2,3,10,3,9,9,3,7.51875,28,9,3.6,2014,36-45,Desempeño Medio,Verde,No_Single,0,Laboratory Technician_Travel_Frequently
32,No,Travel_Rarely,601,Sales,7,5,Marketing,1,1446,4,Male,97,3,2,Sales Executive,4,Married,9204,23343,4,Y,0,12,3,3,80,1,7,3,2,4,3,0,3,6,28.7625,28,0,3.2,2020,26-35,Desempeño Medio,Verde,No_Married,0,Sales Executive_Travel_Rarely
42,No,Travel_Rarely,635,Sales,1,1,Life Sciences,1,387,2,Male,99,3,2,Sales Executive,3,Married,4907,24532,1,Y,0,25,4,3,80,0,20,3,3,20,16,11,6,16,15.334375,22,11,2.8,2004,36-45,Desempeño Medio,Verde,No_Married,0,Sales Executive_Travel_Rarely
22,Yes,Travel_Frequently,1368,Research & Development,4,1,Technical Degree,1,593,3,Male,99,2,1,Laboratory Technician,3,Single,3894,9129,5,Y,0,16,3,3,80,0,4,3,3,2,2,1,2,4,12.16875,20,1,2.8,2022,18-25,Desempeño Medio,Rojo,No_Single,0,Laboratory Technician_Travel_Frequently
31,No,Travel_Rarely,1276,Research & Development,2,1,Medical,1,1974,4,Female,59,1,1,Laboratory Technician,4,Divorced,1129,17536,1,Y,1,11,3,3,80,3,1,4,3,1,0,0,0,0,3.528125,30,0,3.0,2023,26-35,Desempeño Medio,Verde,Yes_Divorced,1,Laboratory Technician_Travel_Rarely
35,No,Travel_Frequently,853,Sales,18,5,Life Sciences,1,74,2,Male,71,3,3,Sales Executive,1,Married,9069,11031,1,Y,0,22,4,4,80,1,9,3,2,9,8,1,8,8,28.340625,26,1,2.4,2015,36-45,Desempeño Bajo,Naranja,No_Married,0,Sales Executive_Travel_Frequently
30,No,Travel_Rarely,1358,Sales,16,1,Life Sciences,1,1479,4,Male,96,3,2,Sales Executive,3,Married,5301,2939,8,Y,0,15,3,3,80,2,4,2,2,2,1,2,2,3,16.565625,28,2,3.0,2022,26-35,Desempeño Medio,Verde,No_Married,0,Sales Executive_Travel_Rarely
18,No,Travel_Rarely,812,Sales,10,3,Medical,1,411,4,Female,69,2,1,Sales Representative,3,Single,1200,9724,1,Y,0,12,3,1,80,0,0,2,3,0,0,0,0,0,3.75,18,0,2.6,2024,18-25,Desempeño Medio,Verde,No_Single,0,Sales Representative_Travel_Rarely
37,Yes,Travel_Rarely,370,Research & Development,10,4,Medical,1,1809,4,Male,58,3,2,Manufacturing Director,1,Single,4213,4992,1,Y,0,15,3,2,80,0,10,4,1,10,3,0,8,3,13.165625,27,0,2.2,2014,36-45,Desempeño Bajo,Rojo,No_Single,0,Manufacturing Director_Travel_Rarely
27,No,Travel_Rarely,269,Research & Development,5,1,Technical Degree,1,844,3,Male,42,2,3,Research Director,4,Divorced,12808,8842,1,Y,1,16,3,2,80,1,9,3,3,9,8,0,8,8,40.025,18,0,2.8,2015,26-35,Desempeño Medio,Verde,Yes_Divorced,1,Research Director_Travel_Rarely
24,No,Travel_Rarely,1371,Sales,10,4,Marketing,1,507,4,Female,77,3,2,Sales Executive,3,Divorced,4260,5915,1,Y,1,12,3,4,80,1,5,2,4,5,2,0,3,2,13.3125,19,0,3.6,2019,18-25,Desempeño Medio,Verde,Yes_Divorced,1,Sales Executive_Travel_Rarely
40,Yes,Travel_Rarely,1329,Research & Development,7,3,Life Sciences,1,1649,1,Male,73,3,1,Laboratory Technician,1,Single,2166,3339,3,Y,1,14,3,2,80,0,10,3,1,4,2,0,3,8,6.76875,36,0,1.6,2020,36-45,Desempeño Bajo,Rojo,Yes_Single,1,Laboratory Technician_Travel_Rarely
27,No,Non-Travel,210,Sales,1,1,Marketing,1,449,3,Male,73,3,2,Sales Executive,2,Married,6349,22107,0,Y,1,13,3,4,80,1,6,0,3,5,4,1,4,5,19.840625,22,1,3.0,2019,26-35,Desempeño Bajo,Naranja,Yes_Married,1,Sales Executive_Non-Travel
34,No,Non-Travel,1375,Sales,10,3,Life Sciences,1,1774,4,Male,87,3,2,Sales Executive,3,Divorced,4001,12313,1,Y,1,14,3,3,80,1,15,3,3,15,14,0,7,14,12.503125,19,0,3.2,2009,26-35,Desempeño Medio,Verde,Yes_Divorced,1,Sales Executive_Non-Travel
36,No,Non-Travel,845,Sales,1,5,Medical,1,479,4,Female,45,3,2,Sales Executive,4,Single,6653,15276,4,Y,0,15,3,2,80,0,7,6,3,1,0,0,0,6,20.790625,35,0,3.2,2023,36-45,Desempeño Medio,Verde,No_Single,0,Sales Executive_Non-Travel
37,No,Travel_Rarely,799,Research & Development,1,3,Technical Degree,1,623,2,Female,59,3,3,Manufacturing Director,4,Single,7491,23848,4,Y,0,17,3,4,80,0,12,3,4,6,5,1,2,11,23.409375,31,1,3.4,2018,36-45,Desempeño Medio,Verde,No_Single,0,Manufacturing Director_Travel_Rarely
42,Yes,Travel_Frequently,933,Research & Development,19,3,Medical,1,752,3,Male,57,4,1,Research Scientist,3,Divorced,2759,20366,6,Y,1,12,3,4,80,0,7,2,3,2,2,2,2,7,8.621875,40,2,3.4,2022,36-45,Desempeño Medio,Rojo,Yes_Divorced,1,Research Scientist_Travel_Frequently
37,No,Travel_Rarely,1107,Research & Development,14,3,Life Sciences,1,515,4,Female,95,3,1,Laboratory Technician,1,Divorced,3034,26914,1,Y,0,12,3,3,80,1,18,2,2,18,7,12,17,7,9.48125,19,12,2.6,2006,36-45,Desempeño Bajo,Naranja,No_Divorced,0,Laboratory Technician_Travel_Rarely
40,No,Travel_Rarely,611,Sales,7,4,Medical,1,1740,2,Male,88,3,5,Manager,2,Single,19833,4349,1,Y,0,14,3,2,80,0,21,3,2,21,8,12,8,8,61.978125,19,12,2.2,2003,36-45,Desempeño Bajo,Naranja,No_Single,0,Manager_Travel_Rarely
26,Yes,Travel_Rarely,1330,Research & Development,21,3,Medical,1,1107,1,Male,37,3,1,Laboratory Technician,3,Divorced,2377,19373,1,Y,0,20,4,3,80,1,1,0,2,1,1,0,0,1,7.428125,25,0,2.4,2023,26-35,Desempeño Medio,Rojo,No_Divorced,0,Laboratory Technician_Travel_Rarely
46,No,Travel_Rarely,644,Research & Development,1,4,Medical,1,288,4,Male,97,3,3,Healthcare Representative,1,Divorced,9396,12368,7,Y,0,16,3,3,80,1,17,3,3,4,2,0,3,15,29.3625,42,0,2.8,2020,46-55,Desempeño Bajo,Naranja,No_Divorced,0,Healthcare Representative_Travel_Rarely
49,No,Travel_Rarely,271,Research & Development,3,2,Medical,1,1509,3,Female,43,2,2,Laboratory Technician,1,Married,4789,23070,4,Y,0,25,4,1,80,1,10,3,3,3,2,1,2,9,14.965625,46,1,2.0,2021,46-55,Desempeño Bajo,Naranja,No_Married,0,Laboratory Technician_Travel_Rarely
39,No,Travel_Rarely,1387,Research & Development,10,5,Medical,1,1618,2,Male,76,3,2,Manufacturing Director,1,Married,5377,3835,2,Y,0,13,3,4,80,3,10,3,3,7,7,7,7,10,16.803125,32,7,2.6,2017,36-45,Desempeño Bajo,Naranja,No_Married,0,Manufacturing Director_Travel_Rarely
30,Yes,Travel_Rarely,740,Sales,1,3,Life Sciences,1,1562,2,Male,64,2,2,Sales Executive,1,Married,9714,5323,1,Y,0,11,3,4,80,1,10,4,3,10,8,6,7,8,30.35625,20,6,2.4,2014,26-35,Desempeño Bajo,Rojo,No_Married,0,Sales Executive_Travel_Rarely
40,No,Travel_Rarely,804,Research & Development,2,1,Medical,1,763,4,Female,86,2,1,Research Scientist,4,Single,2342,22929,0,Y,1,20,4,4,80,0,5,2,2,4,2,2,3,3,7.31875,36,2,3.2,2020,36-45,Unicornios,Verde,Yes_Single,1,Research Scientist_Travel_Rarely
36,No,Travel_Frequently,1195,Research & Development,11,3,Life Sciences,1,85,2,Male,95,2,2,Manufacturing Director,2,Single,6499,22656,1,Y,0,13,3,3,80,0,6,3,3,6,5,0,3,5,20.309375,30,0,2.4,2018,36-45,Desempeño Bajo,Naranja,No_Single,0,Manufacturing Director_Travel_Frequently
30,No,Travel_Rarely,855,Sales,7,4,Marketing,1,1428,4,Female,73,3,2,Sales Executive,1,Divorced,4779,12761,7,Y,0,14,3,2,80,2,8,3,3,3,2,0,2,7,14.934375,27,0,2.6,2021,26-35,Desempeño Bajo,Naranja,No_Divorced,0,Sales Executive_Travel_Rarely
42,No,Travel_Frequently,532,Research & Development,29,2,Life Sciences,1,547,1,Female,92,3,2,Research Scientist,3,Divorced,4556,12932,2,Y,0,11,3,2,80,1,19,3,3,5,4,0,2,18,14.2375,37,0,2.4,2019,36-45,Desempeño Medio,Verde,No_Divorced,0,Research Scientist_Travel_Frequently
22,Yes,Travel_Frequently,1256,Research & Development,3,4,Life Sciences,1,1203,3,Male,48,2,1,Research Scientist,4,Married,2853,4223,0,Y,1,11,3,2,80,1,1,5,3,0,0,0,0,1,8.915625,22,0,2.8,2024,18-25,Desempeño Medio,Rojo,Yes_Married,1,Research Scientist_Travel_Frequently
34,No,Travel_Frequently,1003,Research & Development,2,2,Life Sciences,1,1140,4,Male,95,3,2,Manufacturing Director,3,Single,4033,15834,2,Y,0,11,3,4,80,0,5,3,2,3,2,0,2,4,12.603125,31,0,3.2,2021,26-35,Desempeño Medio,Verde,No_Single,0,Manufacturing Director_Travel_Frequently
38,No,Travel_Rarely,1035,Sales,3,4,Life Sciences,1,1036,2,Male,42,3,2,Sales Executive,4,Single,6861,4981,8,Y,1,12,3,3,80,0,19,1,3,1,0,0,0,18,21.440625,37,0,3.0,2023,36-45,Desempeño Medio,Verde,Yes_Single,1,Sales Executive_Travel_Rarely
31,Yes,Travel_Rarely,1079,Sales,16,4,Marketing,1,1761,1,Male,70,3,3,Sales Executive,3,Married,8161,19002,2,Y,0,13,3,1,80,3,10,2,3,1,0,0,0,9,25.503125,30,0,2.2,2023,26-35,Desempeño Medio,Rojo,No_Married,0,Sales Executive_Travel_Rarely
39,No,Travel_Frequently,711,Research & Development,4,3,Medical,1,1633,1,Female,81,3,2,Manufacturing Director,3,Single,5042,3140,0,Y,0,13,3,4,80,0,10,2,1,9,2,3,8,3,15.75625,30,3,2.4,2015,36-45,Desempeño Medio,Verde,No_Single,0,Manufacturing Director_Travel_Frequently
42,No,Travel_Rarely,603,Research & Development,7,4,Medical,1,1292,2,Female,78,4,2,Research Scientist,2,Married,2372,5628,6,Y,1,16,3,4,80,0,18,2,3,1,0,0,0,17,7.4125,41,0,3.0,2023,36-45,Desempeño Bajo,Naranja,Yes_Married,1,Research Scientist_Travel_Rarely
33,Yes,Travel_Rarely,350,Sales,5,3,Marketing,1,485,4,Female,34,3,1,Sales Representative,3,Single,2851,9150,1,Y,1,13,3,2,80,0,1,2,3,1,0,0,0,0,8.909375,32,0,3.0,2023,26-35,Desempeño Medio,Rojo,Yes_Single,1,Sales Representative_Travel_Rarely
30,No,Travel_Rarely,330,Human Resources,1,3,Life Sciences,1,1499,3,Male,46,3,1,Human Resources,3,Divorced,2064,15428,0,Y,0,21,4,1,80,1,6,3,4,5,3,1,3,4,6.45,25,1,2.8,2019,26-35,Desempeño Medio,Verde,No_Divorced,0,Human Resources_Travel_Rarely
39,No,Travel_Rarely,835,Research & Development,19,4,Other,1,1871,4,Male,41,3,2,Research Scientist,4,Divorced,3902,5141,8,Y,0,14,3,2,80,3,7,2,3,2,2,2,2,7,12.19375,37,2,3.2,2022,36-45,Desempeño Medio,Verde,No_Divorced,0,Research Scientist_Travel_Rarely
19,Yes,Travel_Frequently,602,Sales,1,1,Technical Degree,1,235,3,Female,100,1,1,Sales Representative,1,Single,2325,20989,0,Y,0,21,4,1,80,0,1,5,4,0,0,0,0,1,7.265625,19,0,2.0,2024,18-25,Desempeño Bajo,Rojo,No_Single,0,Sales Representative_Travel_Frequently
28,No,Travel_Rarely,1169,Human Resources,8,2,Medical,1,869,2,Male,63,2,1,Human Resources,4,Divorced,4936,23965,1,Y,0,13,3,4,80,1,6,6,3,5,1,0,4,2,15.425,23,0,3.0,2019,26-35,Desempeño Medio,Verde,No_Divorced,0,Human Resources_Travel_Rarely
28,No,Travel_Rarely,1217,Research & Development,1,3,Medical,1,1834,3,Female,67,3,1,Research Scientist,1,Married,3591,12719,1,Y,0,25,4,3,80,1,3,3,3,3,2,1,2,2,11.221875,25,1,2.6,2021,26-35,Desempeño Bajo,Naranja,No_Married,0,Research Scientist_Travel_Rarely
34,Yes,Non-Travel,1362,Sales,19,3,Marketing,1,502,1,Male,67,4,2,Sales Executive,4,Single,5304,4652,8,Y,1,13,3,2,80,0,9,3,2,5,2,0,4,6,16.575,29,0,2.6,2019,26-35,Desempeño Medio,Rojo,Yes_Single,1,Sales Executive_Non-Travel
33,No,Travel_Rarely,1099,Research & Development,4,4,Medical,1,1502,1,Female,82,2,1,Laboratory Technician,2,Married,3838,8192,8,Y,0,11,3,4,80,0,8,5,3,5,4,0,2,7,11.99375,28,0,2.4,2019,26-35,Desempeño Bajo,Naranja,No_Married,0,Laboratory Technician_Travel_Rarely
42,No,Travel_Rarely,691,Sales,8,4,Marketing,1,35,3,Male,48,3,2,Sales Executive,2,Married,6825,21173,0,Y,0,11,3,4,80,1,10,2,3,9,7,4,2,8,21.328125,33,4,3.0,2015,36-45,Desempeño Bajo,Naranja,No_Married,0,Sales Executive_Travel_Rarely
25,Yes,Travel_Rarely,688,Research & Development,3,3,Medical,1,538,1,Male,91,3,1,Laboratory Technician,1,Married,4031,9396,5,Y,0,13,3,3,80,1,6,5,3,2,2,0,2,6,12.596875,23,0,2.2,2022,26-35,Desempeño Bajo,Rojo,No_Married,0,Laboratory Technician_Travel_Rarely
42,No,Travel_Rarely,201,Research & Development,1,4,Life Sciences,1,517,2,Female,95,3,1,Laboratory Technician,1,Divorced,2576,20490,3,Y,0,16,3,2,80,1,8,5,3,5,2,1,2,5,8.05,37,1,2.2,2019,36-45,Desempeño Bajo,Naranja,No_Divorced,0,Laboratory Technician_Travel_Rarely
22,No,Travel_Rarely,217,Research & Development,8,1,Life Sciences,1,1019,2,Male,94,1,1,Laboratory Technician,1,Married,2451,6881,1,Y,0,15,3,1,80,1,4,3,2,4,3,1,1,3,7.659375,18,1,1.4,2020,18-25,Desempeño Bajo,Naranja,No_Married,0,Laboratory Technician_Travel_Rarely
34,No,Travel_Rarely,121,Research & Development,2,4,Medical,1,804,3,Female,86,2,1,Research Scientist,1,Single,4381,7530,1,Y,0,11,3,3,80,0,6,3,3,6,5,1,3,5,13.690625,28,1,2.4,2018,26-35,Desempeño Bajo,Naranja,No_Single,0,Research Scientist_Travel_Rarely
47,No,Non-Travel,1162,Research & Development,1,1,Medical,1,2000,3,Female,98,3,3,Research Director,2,Married,11957,17231,0,Y,0,18,3,1,80,2,14,3,1,13,8,5,12,9,37.365625,34,5,2.0,2011,46-55,Desempeño Bajo,Naranja,No_Married,0,Research Director_Non-Travel
41,No,Non-Travel,509,Research & Development,2,4,Other,1,616,1,Female,62,2,2,Healthcare Representative,3,Single,6811,2112,2,Y,1,17,3,1,80,0,10,3,3,8,7,0,7,9,21.284375,33,0,2.0,2016,36-45,Desempeño Medio,Verde,Yes_Single,1,Healthcare Representative_Non-Travel
41,No,Non-Travel,256,Sales,10,2,Medical,1,1329,3,Male,40,1,2,Sales Executive,2,Single,6151,22074,1,Y,0,13,3,1,80,0,19,4,3,19,2,11,9,2,19.221875,22,11,2.0,2005,36-45,Desempeño Bajo,Naranja,No_Single,0,Sales Executive_Non-Travel
45,No,Non-Travel,1195,Research & Development,2,2,Medical,1,264,1,Male,65,2,4,Manager,4,Married,16792,20462,9,Y,0,23,4,4,80,1,22,1,3,20,8,11,8,10,52.475,25,11,2.8,2004,46-55,Unicornios,Verde,No_Married,0,Manager_Non-Travel
27,No,Non-Travel,443,Research & Development,3,3,Medical,1,850,4,Male,50,3,1,Research Scientist,4,Married,1706,16571,1,Y,0,11,3,3,80,3,0,6,2,0,0,0,0,0,5.33125,27,0,3.2,2024,26-35,Desempeño Medio,Verde,No_Married,0,Research Scientist_Non-Travel
39,Yes,Travel_Frequently,203,Research & Development,2,3,Life Sciences,1,1127,1,Male,84,3,4,Healthcare Representative,4,Divorced,12169,13547,7,Y,0,11,3,4,80,3,21,4,3,18,7,11,5,10,38.028125,21,11,3.0,2006,36-45,Desempeño Medio,Rojo,No_Divorced,0,Healthcare Representative_Travel_Frequently
33,No,Travel_Frequently,1111,Sales,5,1,Life Sciences,1,1395,2,Male,61,3,2,Sales Executive,4,Married,9998,19293,6,Y,0,13,3,1,80,0,8,2,4,5,4,1,2,7,31.24375,28,1,2.8,2019,26-35,Desempeño Medio,Verde,No_Married,0,Sales Executive_Travel_Frequently
31,No,Travel_Frequently,715,Sales,2,4,Other,1,1613,4,Male,54,3,2,Sales Executive,1,Single,5332,21602,7,Y,0,13,3,4,80,0,10,3,3,5,2,0,3,7,16.6625,26,0,3.0,2019,26-35,Desempeño Bajo,Naranja,No_Single,0,Sales Executive_Travel_Frequently
31,No,Travel_Frequently,793,Sales,20,3,Life Sciences,1,1135,3,Male,67,4,1,Sales Representative,4,Married,2791,21981,0,Y,0,12,3,1,80,1,3,4,3,2,2,2,2,3,8.721875,29,2,3.0,2022,26-35,Desempeño Medio,Verde,No_Married,0,Sales Representative_Travel_Frequently
48,No,Travel_Frequently,117,Research & Development,22,3,Medical,1,1900,4,Female,58,3,4,Manager,4,Divorced,17174,2437,3,Y,0,11,3,2,80,1,24,3,3,22,17,4,7,19,53.66875,26,4,3.2,2002,46-55,Desempeño Medio,Verde,No_Divorced,0,Manager_Travel_Frequently
23,No,Travel_Rarely,571,Research & Development,12,2,Other,1,1982,4,Male,78,3,1,Laboratory Technician,4,Single,2647,13672,1,Y,0,13,3,3,80,0,5,6,4,5,2,1,4,2,8.271875,18,1,3.6,2019,18-25,Desempeño Medio,Verde,No_Single,0,Laboratory Technician_Travel_Rarely
36,No,Travel_Frequently,1467,Sales,11,2,Technical Degree,1,154,2,Female,92,3,3,Sales Executive,4,Married,9738,22952,0,Y,0,14,3,3,80,1,10,6,3,9,7,2,8,8,30.43125,27,2,3.0,2015,36-45,Desempeño Medio,Verde,No_Married,0,Sales Executive_Travel_Frequently
23,Yes,Travel_Rarely,427,Sales,7,3,Life Sciences,1,1702,3,Male,99,3,1,Sales Representative,4,Divorced,2275,25103,1,Y,1,21,4,2,80,1,3,2,3,3,2,0,2,2,7.109375,20,0,3.0,2021,18-25,Unicornios,Rojo,Yes_Divorced,1,Sales Representative_Travel_Rarely
19,Yes,Non-Travel,504,Research & Development,10,3,Medical,1,1248,1,Female,96,2,1,Research Scientist,2,Single,1859,6148,1,Y,1,25,4,2,80,0,1,2,4,1,1,0,0,1,5.809375,18,0,2.2,2023,18-25,Desempeño Bajo,Rojo,Yes_Single,1,Research Scientist_Non-Travel
36,No,Travel_Frequently,688,Research & Development,4,2,Life Sciences,1,2025,4,Female,97,3,2,Manufacturing Director,2,Divorced,5131,9192,7,Y,0,13,3,2,80,3,18,3,3,4,2,0,2,16,16.034375,32,0,2.8,2020,36-45,Desempeño Bajo,Naranja,No_Divorced,0,Manufacturing Director_Travel_Frequently
33,No,Travel_Frequently,1303,Research & Development,7,2,Life Sciences,1,1970,4,Male,36,3,2,Healthcare Representative,3,Divorced,5968,18079,1,Y,0,20,4,3,80,3,9,2,3,9,7,2,8,7,18.65,24,2,3.2,2015,26-35,Desempeño Medio,Verde,No_Divorced,0,Healthcare Representative_Travel_Frequently
27,No,Travel_Frequently,829,Sales,8,1,Marketing,1,800,3,Male,84,3,2,Sales Executive,4,Married,4342,24008,0,Y,0,19,3,2,80,1,5,3,3,4,2,1,1,3,13.56875,23,1,3.0,2020,26-35,Desempeño Medio,Verde,No_Married,0,Sales Executive_Travel_Frequently
33,No,Travel_Rarely,832,Research & Development,5,4,Life Sciences,1,338,3,Female,63,2,1,Research Scientist,4,Married,2911,14776,1,Y,0,13,3,3,80,1,2,2,2,2,2,0,2,2,9.096875,31,0,2.8,2022,26-35,Desempeño Medio,Verde,No_Married,0,Research Scientist_Travel_Rarely
35,No,Non-Travel,1180,Research & Development,2,2,Medical,1,1804,2,Male,90,3,2,Manufacturing Director,4,Divorced,5762,24442,2,Y,0,14,3,3,80,1,15,6,3,7,7,1,7,15,18.00625,28,1,3.0,2017,36-45,Desempeño Medio,Verde,No_Divorced,0,Manufacturing Director_Non-Travel
22,No,Travel_Rarely,1256,Research & Development,19,1,Medical,1,217,3,Male,80,3,1,Research Scientist,4,Married,2323,11992,1,Y,0,24,4,1,80,2,2,6,3,2,2,2,2,2,7.259375,20,2,2.8,2022,18-25,Unicornios,Verde,No_Married,0,Research Scientist_Travel_Rarely
36,No,Travel_Rarely,329,Sales,16,4,Marketing,1,1436,3,Female,98,2,2,Sales Executive,1,Married,5647,13494,4,Y,0,13,3,1,80,2,11,3,2,3,2,0,2,10,17.646875,33,0,1.8,2021,36-45,Desempeño Bajo,Naranja,No_Married,0,Sales Executive_Travel_Rarely
53,Yes,Travel_Rarely,1168,Sales,24,4,Life Sciences,1,1968,1,Male,66,3,3,Sales Executive,1,Single,10448,5843,6,Y,1,13,3,2,80,0,15,2,2,2,2,2,2,15,32.65,51,2,1.8,2022,46-55,Desempeño Bajo,Rojo,Yes_Single,1,Sales Executive_Travel_Rarely
